"lon","lat","annual_mean_temp","annual_pp"
-74.24508865,58.25174115,-6.7,0.506
-74.24508865,58.33507885,-6.7,0.502
-74.24508865,58.41841655,-6.8,0.498
-74.24508865,58.50175425,-6.8,0.495
-74.24508865,58.58509195,-6.9,0.491
-74.24508865,58.66842965,-6.8,0.485
-74.24508865,58.75176735,-6.8,0.481
-74.24508865,58.83510505,-6.9,0.477
-74.24508865,58.91844275,-6.9,0.473
-74.24508865,59.00178045,-7,0.47
-74.24508865,59.08511815,-7,0.467
-74.24508865,59.16845585,-7.2,0.467
-74.24508865,59.25179355,-7.3,0.465
-74.24508865,59.33513125,-7.1,0.455
-74.24508865,59.41846895,-7,0.448
-74.24508865,59.50180665,-7.1,0.447
-74.24508865,59.58514435,-7.2,0.446
-74.24508865,59.66848205,-7.3,0.445
-74.24508865,59.75181975,-7.4,0.443
-74.24508865,59.83515745,-7.5,0.443
-74.24508865,59.91849515,-7.6,0.44
-74.24508865,60.00183285,-7.6,0.437
-74.24508865,60.08517055,-7.8,0.438
-74.24508865,60.16850825,-7.8,0.435
-74.24508865,60.25184595,-7.9,0.434
-74.24508865,60.33518365,-7.9,0.429
-74.24508865,60.41852135,-8.2,0.433
-74.24508865,60.50185905,-8.1,0.429
-74.24508865,60.58519675,-8.4,0.433
-74.24508865,60.66853445,-8.6,0.434
-74.24508865,60.75187215,-8.6,0.431
-74.24508865,60.83520985,-8.9,0.435
-74.24508865,60.91854755,-8.9,0.434
-74.24508865,61.00188525,-9.1,0.436
-74.24508865,61.08522295,-9.2,0.436
-74.24508865,61.16856065,-9.4,0.437
-74.24508865,61.25189835,-9.5,0.436
-74.24508865,61.33523605,-9.4,0.429
-74.24508865,61.41857375,-9.6,0.433
-74.24508865,61.50191145,-9.8,0.435
-74.24508865,61.58524915,-10,0.437
-74.24508865,61.66858685,-9.4,0.417
-74.24508865,61.75192455,-8.9,0.402
-74.24508865,61.83526225,-9.1,0.404
-74.24508865,61.91859995,-9,0.401
-74.24508865,62.00193765,-9.1,0.4
-74.24508865,62.08527535,-8.7,0.386
-74.24508865,62.16861305,-8.5,0.38
-74.24508865,62.25195075,-8.1,0.367
-74.24508865,62.33528845,-7.9,0.358
-74.16175095,45.00104685,6.5,0.912
-74.16175095,45.08438455,6.5,0.923
-74.16175095,45.16772225,6.4,0.935
-74.16175095,45.25105995,6.3,0.949
-74.16175095,45.33439765,6.1,0.963
-74.16175095,45.41773535,6.1,0.971
-74.16175095,45.50107305,5.9,0.985
-74.16175095,45.58441075,5.8,0.991
-74.16175095,45.66774845,5.5,1.01
-74.16175095,45.75108615,4.8,1.052
-74.16175095,45.83442385,4.3,1.073
-74.16175095,45.91776155,4.2,1.072
-74.16175095,46.00109925,3.5,1.102
-74.16175095,46.08443695,3.2,1.102
-74.16175095,46.16777465,3,1.093
-74.16175095,46.25111235,2.9,1.082
-74.16175095,46.33445005,2.6,1.079
-74.16175095,46.41778775,2.3,1.077
-74.16175095,46.50112545,2.4,1.05
-74.16175095,46.58446315,2.4,1.034
-74.16175095,46.66780085,2.2,1.031
-74.16175095,46.75113855,2.2,1.013
-74.16175095,46.83447625,2.1,1.01
-74.16175095,46.91781395,1.9,1.016
-74.16175095,47.00115165,1.6,1.027
-74.16175095,47.08448935,1.6,1.02
-74.16175095,47.16782705,1.6,1.013
-74.16175095,47.25116475,1.6,1.007
-74.16175095,47.33450245,1.6,1
-74.16175095,47.41784015,1.4,1.002
-74.16175095,47.50117785,1.6,0.985
-74.16175095,47.58451555,1.5,0.985
-74.16175095,47.66785325,1.3,0.991
-74.16175095,47.75119095,1,1.001
-74.16175095,47.83452865,1.1,0.988
-74.16175095,47.91786635,1,0.989
-74.16175095,48.00120405,0.8,0.994
-74.16175095,48.08454175,0.5,1.005
-74.16175095,48.16787945,0.5,1.001
-74.16175095,48.25121715,0.6,0.991
-74.16175095,48.33455485,0.8,0.974
-74.16175095,48.41789255,0.6,0.978
-74.16175095,48.50123025,0.5,0.975
-74.16175095,48.58456795,0.1,0.994
-74.16175095,48.66790565,0.2,0.98
-74.16175095,48.75124335,0,0.992
-74.16175095,48.83458105,0,0.979
-74.16175095,48.91791875,0.1,0.966
-74.16175095,49.00125645,0.2,0.956
-74.16175095,49.08459415,0.2,0.95
-74.16175095,49.16793185,0.2,0.948
-74.16175095,49.25126955,0.1,0.948
-74.16175095,49.33460725,0,0.949
-74.16175095,49.41794495,0,0.951
-74.16175095,49.50128265,-0.1,0.954
-74.16175095,49.58462035,-0.2,0.954
-74.16175095,49.66795805,-0.3,0.952
-74.16175095,49.75129575,-0.3,0.949
-74.16175095,49.83463345,-0.3,0.939
-74.16175095,49.91797115,-0.4,0.942
-74.16175095,50.00130885,-0.5,0.936
-74.16175095,50.08464655,-0.6,0.933
-74.16175095,50.16798425,-0.8,0.932
-74.16175095,50.25132195,-0.8,0.927
-74.16175095,50.33465965,-0.9,0.919
-74.16175095,50.41799735,-1,0.918
-74.16175095,50.50133505,-1.2,0.921
-74.16175095,50.58467275,-1.2,0.908
-74.16175095,50.66801045,-1.1,0.895
-74.16175095,50.75134815,-1.1,0.89
-74.16175095,50.83468585,-1.2,0.886
-74.16175095,50.91802355,-1.3,0.882
-74.16175095,51.00136125,-1.4,0.877
-74.16175095,51.08469895,-1.5,0.872
-74.16175095,51.16803665,-1.4,0.862
-74.16175095,51.25137435,-1.4,0.855
-74.16175095,51.33471205,-1.5,0.848
-74.16175095,51.41804975,-1.5,0.843
-74.16175095,51.50138745,-1.7,0.845
-74.16175095,51.58472515,-1.9,0.843
-74.16175095,51.66806285,-1.8,0.834
-74.16175095,51.75140055,-2,0.833
-74.16175095,51.83473825,-2,0.824
-74.16175095,51.91807595,-2,0.82
-74.16175095,52.00141365,-2.3,0.822
-74.16175095,52.08475135,-2.3,0.817
-74.16175095,52.16808905,-2.4,0.812
-74.16175095,52.25142675,-2.4,0.806
-74.16175095,52.33476445,-2.5,0.803
-74.16175095,52.41810215,-2.9,0.814
-74.16175095,52.50143985,-3.1,0.813
-74.16175095,52.58477755,-3,0.803
-74.16175095,52.66811525,-3.2,0.803
-74.16175095,52.75145295,-3.3,0.802
-74.16175095,52.83479065,-3.3,0.794
-74.16175095,52.91812835,-3.2,0.785
-74.16175095,53.00146605,-3.1,0.774
-74.16175095,53.08480375,-3.2,0.771
-74.16175095,53.16814145,-3.4,0.77
-74.16175095,53.25147915,-3.6,0.773
-74.16175095,53.33481685,-3.3,0.755
-74.16175095,53.41815455,-3.6,0.76
-74.16175095,53.50149225,-3.6,0.756
-74.16175095,53.58482995,-3.6,0.75
-74.16175095,53.66816765,-3.3,0.731
-74.16175095,53.75150535,-3.6,0.734
-74.16175095,53.83484305,-3.9,0.741
-74.16175095,53.91818075,-3.8,0.729
-74.16175095,54.00151845,-3.9,0.726
-74.16175095,54.08485615,-4.2,0.73
-74.16175095,54.16819385,-4.4,0.731
-74.16175095,54.25153155,-4.5,0.73
-74.16175095,54.33486925,-4.4,0.72
-74.16175095,54.41820695,-4.5,0.716
-74.16175095,54.50154465,-4.5,0.712
-74.16175095,54.58488235,-4.5,0.702
-74.16175095,54.66822005,-4.5,0.696
-74.16175095,54.75155775,-4.7,0.698
-74.16175095,54.83489545,-4.9,0.697
-74.16175095,54.91823315,-5,0.697
-74.16175095,55.00157085,-5.1,0.695
-74.16175095,55.08490855,-5.1,0.685
-74.16175095,55.16824625,-5.1,0.678
-74.16175095,55.25158395,-5.1,0.674
-74.16175095,55.33492165,-5.1,0.668
-74.16175095,55.41825935,-5.1,0.661
-74.16175095,55.50159705,-5.1,0.655
-74.16175095,55.58493475,-5.3,0.654
-74.16175095,55.66827245,-5.3,0.646
-74.16175095,55.75161015,-5.3,0.64
-74.16175095,55.83494785,-5.4,0.637
-74.16175095,55.91828555,-5,0.62
-74.16175095,56.00162325,-5.1,0.616
-74.16175095,56.08496095,-5.2,0.612
-74.16175095,56.16829865,-5.4,0.612
-74.16175095,56.25163635,-5.5,0.608
-74.16175095,56.33497405,-5.5,0.602
-74.16175095,56.41831175,-5.5,0.596
-74.16175095,56.50164945,-5.8,0.599
-74.16175095,56.58498715,-5.8,0.594
-74.16175095,56.66832485,-5.8,0.587
-74.16175095,56.75166255,-5.8,0.583
-74.16175095,56.83500025,-5.9,0.58
-74.16175095,56.91833795,-6,0.576
-74.16175095,57.00167565,-6.2,0.577
-74.16175095,57.08501335,-6.2,0.569
-74.16175095,57.16835105,-6.1,0.56
-74.16175095,57.25168875,-5.9,0.551
-74.16175095,57.33502645,-6.1,0.548
-74.16175095,57.41836415,-6.2,0.548
-74.16175095,57.50170185,-6.2,0.54
-74.16175095,57.58503955,-6.4,0.542
-74.16175095,57.66837725,-6.3,0.532
-74.16175095,57.75171495,-6.5,0.533
-74.16175095,57.83505265,-6.6,0.531
-74.16175095,57.91839035,-6.6,0.524
-74.16175095,58.00172805,-6.5,0.517
-74.16175095,58.08506575,-6.5,0.512
-74.16175095,58.16840345,-6.6,0.509
-74.16175095,58.25174115,-6.7,0.508
-74.16175095,58.33507885,-6.7,0.503
-74.16175095,58.41841655,-6.8,0.498
-74.16175095,58.50175425,-6.8,0.495
-74.16175095,58.58509195,-6.9,0.494
-74.16175095,58.66842965,-6.9,0.487
-74.16175095,58.75176735,-6.9,0.483
-74.16175095,58.83510505,-7,0.481
-74.16175095,58.91844275,-7,0.475
-74.16175095,59.00178045,-6.9,0.469
-74.16175095,59.08511815,-7,0.466
-74.16175095,59.16845585,-7.1,0.466
-74.16175095,59.25179355,-7.3,0.465
-74.16175095,59.33513125,-7.1,0.455
-74.16175095,59.41846895,-7,0.449
-74.16175095,59.50180665,-7.1,0.448
-74.16175095,59.58514435,-7.2,0.447
-74.16175095,59.66848205,-7.3,0.445
-74.16175095,59.75181975,-7.4,0.444
-74.16175095,59.83515745,-7.5,0.443
-74.16175095,59.91849515,-7.6,0.442
-74.16175095,60.00183285,-7.6,0.438
-74.16175095,60.08517055,-7.7,0.437
-74.16175095,60.16850825,-7.8,0.434
-74.16175095,60.25184595,-7.9,0.435
-74.16175095,60.33518365,-7.9,0.43
-74.16175095,60.41852135,-8.1,0.433
-74.16175095,60.50185905,-8.2,0.431
-74.16175095,60.58519675,-8.4,0.433
-74.16175095,60.66853445,-8.6,0.436
-74.16175095,60.75187215,-8.7,0.433
-74.16175095,60.83520985,-8.9,0.437
-74.16175095,60.91854755,-8.9,0.434
-74.16175095,61.00188525,-9.1,0.435
-74.16175095,61.08522295,-9.3,0.439
-74.16175095,61.16856065,-9.5,0.44
-74.16175095,61.25189835,-9.6,0.438
-74.16175095,61.33523605,-9.5,0.433
-74.16175095,61.41857375,-9.6,0.433
-74.16175095,61.50191145,-9.9,0.437
-74.16175095,61.58524915,-10.1,0.44
-74.16175095,61.66858685,-9.7,0.427
-74.16175095,61.75192455,-8.6,0.396
-74.16175095,61.83526225,-9.6,0.419
-74.16175095,61.91859995,-10,0.426
-74.16175095,62.00193765,-9.5,0.409
-74.16175095,62.08527535,-8.9,0.391
-74.16175095,62.16861305,-8.7,0.384
-74.16175095,62.25195075,-8.4,0.373
-74.16175095,62.33528845,-7.9,0.36
-74.07841325,45.00104685,6.3,0.918
-74.07841325,45.08438455,6.5,0.92
-74.07841325,45.16772225,6.4,0.932
-74.07841325,45.25105995,6.3,0.947
-74.07841325,45.33439765,6.3,0.957
-74.07841325,45.41773535,6.1,0.97
-74.07841325,45.50107305,5.7,0.997
-74.07841325,45.58441075,5.8,0.992
-74.07841325,45.66774845,5.7,0.997
-74.07841325,45.75108615,5.1,1.03
-74.07841325,45.83442385,4.5,1.065
-74.07841325,45.91776155,3.9,1.092
-74.07841325,46.00109925,3.7,1.093
-74.07841325,46.08443695,3.2,1.106
-74.07841325,46.16777465,2.9,1.098
-74.07841325,46.25111235,3.1,1.066
-74.07841325,46.33445005,2.6,1.083
-74.07841325,46.41778775,2.8,1.044
-74.07841325,46.50112545,2.3,1.061
-74.07841325,46.58446315,2.5,1.022
-74.07841325,46.66780085,2.2,1.025
-74.07841325,46.75113855,2.3,1.006
-74.07841325,46.83447625,2.1,1.008
-74.07841325,46.91781395,2,1.009
-74.07841325,47.00115165,1.7,1.016
-74.07841325,47.08448935,1.7,1.011
-74.07841325,47.16782705,1.6,1.01
-74.07841325,47.25116475,1.7,0.999
-74.07841325,47.33450245,1.7,0.994
-74.07841325,47.41784015,1.3,1.009
-74.07841325,47.50117785,1.4,0.998
-74.07841325,47.58451555,1.5,0.985
-74.07841325,47.66785325,1.2,0.995
-74.07841325,47.75119095,0.9,1.006
-74.07841325,47.83452865,1,0.998
-74.07841325,47.91786635,1,0.989
-74.07841325,48.00120405,0.7,1
-74.07841325,48.08454175,0.6,1.002
-74.07841325,48.16787945,0.5,0.999
-74.07841325,48.25121715,0.7,0.982
-74.07841325,48.33455485,0.8,0.97
-74.07841325,48.41789255,0.6,0.976
-74.07841325,48.50123025,0.5,0.975
-74.07841325,48.58456795,0.4,0.975
-74.07841325,48.66790565,0.3,0.972
-74.07841325,48.75124335,-0.1,0.994
-74.07841325,48.83458105,0,0.979
-74.07841325,48.91791875,0.1,0.966
-74.07841325,49.00125645,0.2,0.955
-74.07841325,49.08459415,0.2,0.948
-74.07841325,49.16793185,0.2,0.947
-74.07841325,49.25126955,0,0.952
-74.07841325,49.33460725,0,0.951
-74.07841325,49.41794495,-0.1,0.954
-74.07841325,49.50128265,-0.2,0.957
-74.07841325,49.58462035,-0.3,0.957
-74.07841325,49.66795805,-0.3,0.95
-74.07841325,49.75129575,-0.5,0.959
-74.07841325,49.83463345,-0.3,0.94
-74.07841325,49.91797115,-0.5,0.942
-74.07841325,50.00130885,-0.5,0.937
-74.07841325,50.08464655,-0.6,0.931
-74.07841325,50.16798425,-0.7,0.93
-74.07841325,50.25132195,-0.9,0.931
-74.07841325,50.33465965,-1,0.927
-74.07841325,50.41799735,-0.8,0.91
-74.07841325,50.50133505,-0.9,0.905
-74.07841325,50.58467275,-1.1,0.906
-74.07841325,50.66801045,-1.1,0.896
-74.07841325,50.75134815,-1.1,0.891
-74.07841325,50.83468585,-1.3,0.888
-74.07841325,50.91802355,-1.3,0.883
-74.07841325,51.00136125,-1.3,0.876
-74.07841325,51.08469895,-1.4,0.871
-74.07841325,51.16803665,-1.4,0.862
-74.07841325,51.25137435,-1.5,0.86
-74.07841325,51.33471205,-1.5,0.852
-74.07841325,51.41804975,-1.6,0.85
-74.07841325,51.50138745,-1.7,0.844
-74.07841325,51.58472515,-1.8,0.84
-74.07841325,51.66806285,-1.9,0.836
-74.07841325,51.75140055,-1.9,0.831
-74.07841325,51.83473825,-1.9,0.823
-74.07841325,51.91807595,-2,0.82
-74.07841325,52.00141365,-2.3,0.827
-74.07841325,52.08475135,-2.5,0.824
-74.07841325,52.16808905,-2.4,0.815
-74.07841325,52.25142675,-2.5,0.812
-74.07841325,52.33476445,-2.6,0.807
-74.07841325,52.41810215,-2.8,0.812
-74.07841325,52.50143985,-3,0.811
-74.07841325,52.58477755,-3,0.803
-74.07841325,52.66811525,-3.2,0.806
-74.07841325,52.75145295,-3.3,0.804
-74.07841325,52.83479065,-3.3,0.798
-74.07841325,52.91812835,-3.3,0.787
-74.07841325,53.00146605,-3.2,0.779
-74.07841325,53.08480375,-3.2,0.773
-74.07841325,53.16814145,-3.4,0.772
-74.07841325,53.25147915,-3.5,0.772
-74.07841325,53.33481685,-3.2,0.753
-74.07841325,53.41815455,-3.4,0.754
-74.07841325,53.50149225,-3.7,0.757
-74.07841325,53.58482995,-3.6,0.747
-74.07841325,53.66816765,-3.4,0.736
-74.07841325,53.75150535,-3.6,0.735
-74.07841325,53.83484305,-4,0.744
-74.07841325,53.91818075,-3.8,0.732
-74.07841325,54.00151845,-3.9,0.728
-74.07841325,54.08485615,-4.1,0.728
-74.07841325,54.16819385,-4.4,0.733
-74.07841325,54.25153155,-4.6,0.733
-74.07841325,54.33486925,-4.5,0.724
-74.07841325,54.41820695,-4.5,0.718
-74.07841325,54.50154465,-4.5,0.712
-74.07841325,54.58488235,-4.5,0.704
-74.07841325,54.66822005,-4.5,0.698
-74.07841325,54.75155775,-4.7,0.698
-74.07841325,54.83489545,-4.8,0.697
-74.07841325,54.91823315,-5,0.697
-74.07841325,55.00157085,-5,0.69
-74.07841325,55.08490855,-5,0.683
-74.07841325,55.16824625,-5,0.676
-74.07841325,55.25158395,-5,0.671
-74.07841325,55.33492165,-5.1,0.666
-74.07841325,55.41825935,-5.1,0.659
-74.07841325,55.50159705,-5.1,0.656
-74.07841325,55.58493475,-5.2,0.653
-74.07841325,55.66827245,-5.3,0.647
-74.07841325,55.75161015,-5.3,0.642
-74.07841325,55.83494785,-5.4,0.639
-74.07841325,55.91828555,-5,0.62
-74.07841325,56.00162325,-5.1,0.616
-74.07841325,56.08496095,-5.2,0.612
-74.07841325,56.16829865,-5.4,0.612
-74.07841325,56.25163635,-5.4,0.607
-74.07841325,56.33497405,-5.4,0.601
-74.07841325,56.41831175,-5.5,0.597
-74.07841325,56.50164945,-5.7,0.599
-74.07841325,56.58498715,-5.8,0.596
-74.07841325,56.66832485,-5.7,0.587
-74.07841325,56.75166255,-5.8,0.584
-74.07841325,56.83500025,-5.9,0.58
-74.07841325,56.91833795,-6.1,0.58
-74.07841325,57.00167565,-6.3,0.579
-74.07841325,57.08501335,-6.2,0.572
-74.07841325,57.16835105,-6.1,0.563
-74.07841325,57.25168875,-6,0.553
-74.07841325,57.33502645,-6.2,0.553
-74.07841325,57.41836415,-6.3,0.55
-74.07841325,57.50170185,-6.1,0.539
-74.07841325,57.58503955,-6.3,0.541
-74.07841325,57.66837725,-6.3,0.534
-74.07841325,57.75171495,-6.6,0.536
-74.07841325,57.83505265,-6.6,0.531
-74.07841325,57.91839035,-6.6,0.527
-74.07841325,58.00172805,-6.5,0.518
-74.07841325,58.08506575,-6.5,0.513
-74.07841325,58.16840345,-6.6,0.511
-74.07841325,58.25174115,-6.7,0.508
-74.07841325,58.33507885,-6.7,0.502
-74.07841325,58.41841655,-6.7,0.498
-74.07841325,58.50175425,-6.8,0.496
-74.07841325,58.58509195,-7,0.496
-74.07841325,58.66842965,-6.9,0.487
-74.07841325,58.75176735,-7,0.487
-74.07841325,58.83510505,-7.1,0.484
-74.07841325,58.91844275,-7,0.477
-74.07841325,59.00178045,-6.9,0.469
-74.07841325,59.08511815,-7,0.466
-74.07841325,59.16845585,-7.1,0.466
-74.07841325,59.25179355,-7.2,0.465
-74.07841325,59.33513125,-7.1,0.457
-74.07841325,59.41846895,-7,0.45
-74.07841325,59.50180665,-7.1,0.449
-74.07841325,59.58514435,-7.2,0.448
-74.07841325,59.66848205,-7.3,0.447
-74.07841325,59.75181975,-7.4,0.445
-74.07841325,59.83515745,-7.6,0.444
-74.07841325,59.91849515,-7.6,0.442
-74.07841325,60.00183285,-7.6,0.439
-74.07841325,60.08517055,-7.7,0.436
-74.07841325,60.16850825,-7.8,0.436
-74.07841325,60.25184595,-8,0.438
-74.07841325,60.33518365,-7.9,0.431
-74.07841325,60.41852135,-8.2,0.435
-74.07841325,60.50185905,-8.2,0.432
-74.07841325,60.58519675,-8.4,0.433
-74.07841325,60.66853445,-8.5,0.433
-74.07841325,60.75187215,-8.8,0.437
-74.07841325,60.83520985,-8.9,0.438
-74.07841325,60.91854755,-8.9,0.434
-74.07841325,61.00188525,-9.1,0.435
-74.07841325,61.08522295,-9.2,0.436
-74.07841325,61.16856065,-9.5,0.439
-74.07841325,61.25189835,-9.6,0.439
-74.07841325,61.33523605,-9.6,0.436
-74.07841325,61.41857375,-9.6,0.434
-74.07841325,61.50191145,-9.8,0.435
-74.07841325,61.58524915,-10.1,0.442
-74.07841325,61.66858685,-10.1,0.438
-74.07841325,61.75192455,-9.2,0.412
-74.07841325,61.83526225,-9.7,0.421
-74.07841325,61.91859995,-10,0.427
-74.07841325,62.00193765,-9.1,0.401
-74.07841325,62.08527535,-8.7,0.387
-74.07841325,62.16861305,-8.8,0.387
-74.07841325,62.25195075,-8.6,0.379
-74.07841325,62.33528845,-8.1,0.364
-73.99507555,45.00104685,6.2,0.923
-73.99507555,45.08438455,6.5,0.918
-73.99507555,45.16772225,6.5,0.931
-73.99507555,45.25105995,6.4,0.947
-73.99507555,45.33439765,6.3,0.958
-73.99507555,45.41773535,6.2,0.967
-73.99507555,45.50107305,6.1,0.979
-73.99507555,45.58441075,5.9,0.992
-73.99507555,45.66774845,5.7,0.998
-73.99507555,45.75108615,5.4,1.011
-73.99507555,45.83442385,4.8,1.047
-73.99507555,45.91776155,4.1,1.079
-73.99507555,46.00109925,3.6,1.098
-73.99507555,46.08443695,3.5,1.086
-73.99507555,46.16777465,3,1.1
-73.99507555,46.25111235,2.9,1.079
-73.99507555,46.33445005,2.9,1.062
-73.99507555,46.41778775,2.5,1.066
-73.99507555,46.50112545,2.1,1.073
-73.99507555,46.58446315,2.4,1.033
-73.99507555,46.66780085,2.5,1.004
-73.99507555,46.75113855,2.5,0.993
-73.99507555,46.83447625,2.2,1
-73.99507555,46.91781395,2,1.004
-73.99507555,47.00115165,1.8,1.01
-73.99507555,47.08448935,1.8,1.003
-73.99507555,47.16782705,1.8,0.998
-73.99507555,47.25116475,1.8,0.994
-73.99507555,47.33450245,1.8,0.988
-73.99507555,47.41784015,1.6,0.99
-73.99507555,47.50117785,1.6,0.985
-73.99507555,47.58451555,1.5,0.983
-73.99507555,47.66785325,1.4,0.985
-73.99507555,47.75119095,1.1,0.994
-73.99507555,47.83452865,1.1,0.991
-73.99507555,47.91786635,1,0.987
-73.99507555,48.00120405,0.9,0.989
-73.99507555,48.08454175,0.9,0.985
-73.99507555,48.16787945,0.7,0.99
-73.99507555,48.25121715,0.8,0.977
-73.99507555,48.33455485,0.7,0.974
-73.99507555,48.41789255,0.6,0.973
-73.99507555,48.50123025,0.6,0.97
-73.99507555,48.58456795,0.5,0.966
-73.99507555,48.66790565,0.5,0.963
-73.99507555,48.75124335,0.1,0.976
-73.99507555,48.83458105,0,0.976
-73.99507555,48.91791875,0.2,0.961
-73.99507555,49.00125645,0.2,0.956
-73.99507555,49.08459415,0.2,0.947
-73.99507555,49.16793185,0.1,0.952
-73.99507555,49.25126955,0,0.949
-73.99507555,49.33460725,0,0.949
-73.99507555,49.41794495,-0.1,0.952
-73.99507555,49.50128265,-0.2,0.955
-73.99507555,49.58462035,-0.4,0.96
-73.99507555,49.66795805,-0.3,0.953
-73.99507555,49.75129575,-0.4,0.953
-73.99507555,49.83463345,-0.6,0.955
-73.99507555,49.91797115,-0.6,0.947
-73.99507555,50.00130885,-0.6,0.941
-73.99507555,50.08464655,-0.7,0.937
-73.99507555,50.16798425,-0.6,0.925
-73.99507555,50.25132195,-0.9,0.929
-73.99507555,50.33465965,-0.9,0.922
-73.99507555,50.41799735,-0.8,0.911
-73.99507555,50.50133505,-0.9,0.905
-73.99507555,50.58467275,-1,0.9
-73.99507555,50.66801045,-1.1,0.898
-73.99507555,50.75134815,-1.1,0.892
-73.99507555,50.83468585,-1.2,0.888
-73.99507555,50.91802355,-1.3,0.884
-73.99507555,51.00136125,-1.4,0.878
-73.99507555,51.08469895,-1.4,0.87
-73.99507555,51.16803665,-1.4,0.864
-73.99507555,51.25137435,-1.6,0.863
-73.99507555,51.33471205,-1.6,0.856
-73.99507555,51.41804975,-1.6,0.85
-73.99507555,51.50138745,-1.7,0.844
-73.99507555,51.58472515,-1.7,0.837
-73.99507555,51.66806285,-1.8,0.832
-73.99507555,51.75140055,-1.8,0.828
-73.99507555,51.83473825,-1.9,0.823
-73.99507555,51.91807595,-2,0.82
-73.99507555,52.00141365,-2.2,0.823
-73.99507555,52.08475135,-2.5,0.826
-73.99507555,52.16808905,-2.5,0.821
-73.99507555,52.25142675,-2.6,0.816
-73.99507555,52.33476445,-2.6,0.81
-73.99507555,52.41810215,-2.8,0.813
-73.99507555,52.50143985,-3,0.812
-73.99507555,52.58477755,-3,0.807
-73.99507555,52.66811525,-3.2,0.808
-73.99507555,52.75145295,-3.4,0.807
-73.99507555,52.83479065,-3.3,0.799
-73.99507555,52.91812835,-3.4,0.793
-73.99507555,53.00146605,-3.2,0.777
-73.99507555,53.08480375,-3.2,0.771
-73.99507555,53.16814145,-3.4,0.774
-73.99507555,53.25147915,-3.5,0.77
-73.99507555,53.33481685,-3.3,0.755
-73.99507555,53.41815455,-3.4,0.753
-73.99507555,53.50149225,-3.6,0.757
-73.99507555,53.58482995,-3.6,0.749
-73.99507555,53.66816765,-3.4,0.736
-73.99507555,53.75150535,-3.5,0.732
-73.99507555,53.83484305,-4,0.744
-73.99507555,53.91818075,-3.9,0.735
-73.99507555,54.00151845,-4,0.731
-73.99507555,54.08485615,-4,0.726
-73.99507555,54.16819385,-4.2,0.727
-73.99507555,54.25153155,-4.5,0.732
-73.99507555,54.33486925,-4.7,0.731
-73.99507555,54.41820695,-4.6,0.721
-73.99507555,54.50154465,-4.6,0.717
-73.99507555,54.58488235,-4.6,0.709
-73.99507555,54.66822005,-4.6,0.701
-73.99507555,54.75155775,-4.7,0.7
-73.99507555,54.83489545,-4.8,0.698
-73.99507555,54.91823315,-5,0.696
-73.99507555,55.00157085,-5,0.691
-73.99507555,55.08490855,-5,0.683
-73.99507555,55.16824625,-5,0.675
-73.99507555,55.25158395,-5,0.672
-73.99507555,55.33492165,-5.1,0.668
-73.99507555,55.41825935,-5.1,0.661
-73.99507555,55.50159705,-5.2,0.657
-73.99507555,55.58493475,-5.3,0.655
-73.99507555,55.66827245,-5.3,0.649
-73.99507555,55.75161015,-5.4,0.646
-73.99507555,55.83494785,-5.5,0.643
-73.99507555,55.91828555,-5.1,0.623
-73.99507555,56.00162325,-5.1,0.616
-73.99507555,56.08496095,-5.2,0.613
-73.99507555,56.16829865,-5.4,0.614
-73.99507555,56.25163635,-5.4,0.608
-73.99507555,56.33497405,-5.5,0.604
-73.99507555,56.41831175,-5.5,0.598
-73.99507555,56.50164945,-5.7,0.598
-73.99507555,56.58498715,-5.8,0.596
-73.99507555,56.66832485,-5.7,0.587
-73.99507555,56.75166255,-5.8,0.583
-73.99507555,56.83500025,-6,0.582
-73.99507555,56.91833795,-6.2,0.586
-73.99507555,57.00167565,-6.2,0.579
-73.99507555,57.08501335,-6.2,0.572
-73.99507555,57.16835105,-6.3,0.569
-73.99507555,57.25168875,-6.2,0.559
-73.99507555,57.33502645,-6.3,0.556
-73.99507555,57.41836415,-6.2,0.547
-73.99507555,57.50170185,-6.1,0.54
-73.99507555,57.58503955,-6.3,0.54
-73.99507555,57.66837725,-6.4,0.537
-73.99507555,57.75171495,-6.6,0.537
-73.99507555,57.83505265,-6.5,0.53
